,location,subject,measure,year,value
6357,KOR,BEEF,THND_TONNE,2027,899.747
6358,KOR,BEEF,THND_TONNE,2028,903.579
6359,KOR,BEEF,THND_TONNE,2029,907.409
6360,NOR,SHEEP,THND_TONNE,1990,23.308
6361,NOR,SHEEP,THND_TONNE,1991,24.464
6362,NOR,SHEEP,THND_TONNE,1992,25.014
6363,NOR,SHEEP,THND_TONNE,1993,25.447
6364,NOR,SHEEP,THND_TONNE,1994,27.152
6365,NOR,SHEEP,THND_TONNE,1995,27.486
6366,NOR,SHEEP,THND_TONNE,1996,27.734
6367,NOR,SHEEP,THND_TONNE,1997,25.126
6368,NOR,SHEEP,THND_TONNE,1998,23.705
6369,NOR,SHEEP,THND_TONNE,1999,22.917
6370,NOR,SHEEP,THND_TONNE,2000,24.372
6371,NOR,SHEEP,THND_TONNE,2001,25.073
6372,NOR,SHEEP,THND_TONNE,2002,25.463
6373,NOR,SHEEP,THND_TONNE,2003,24.786
6374,NOR,SHEEP,THND_TONNE,2004,26.454
6375,NOR,SHEEP,THND_TONNE,2005,26.308
6376,NOR,SHEEP,THND_TONNE,2006,25.721
6377,NOR,SHEEP,THND_TONNE,2007,26.237
6378,NOR,SHEEP,THND_TONNE,2008,26.714
6379,NOR,SHEEP,THND_TONNE,2009,25.311
6380,NOR,SHEEP,THND_TONNE,2010,25.821
6381,NOR,SHEEP,THND_TONNE,2011,25.043
6382,NOR,SHEEP,THND_TONNE,2012,25.591
6383,NOR,SHEEP,THND_TONNE,2013,26.791
6384,NOR,SHEEP,THND_TONNE,2014,26.536
6385,NOR,SHEEP,THND_TONNE,2015,27.283
6386,NOR,SHEEP,THND_TONNE,2016,26.888
6387,NOR,SHEEP,THND_TONNE,2017,28.255
6388,NOR,SHEEP,THND_TONNE,2018,27.936
6389,NOR,SHEEP,THND_TONNE,2019,27.772
6390,NOR,SHEEP,THND_TONNE,2020,27.583
6391,NOR,SHEEP,THND_TONNE,2021,27.467
6392,NOR,SHEEP,THND_TONNE,2022,27.344
6393,NOR,SHEEP,THND_TONNE,2023,27.214
6394,NOR,SHEEP,THND_TONNE,2024,27.078
6395,NOR,SHEEP,THND_TONNE,2025,26.946
6396,NOR,SHEEP,THND_TONNE,2026,26.804
6397,NOR,SHEEP,THND_TONNE,2027,26.676
6398,NOR,SHEEP,THND_TONNE,2028,26.551
6399,NOR,SHEEP,THND_TONNE,2029,26.419
6400,THA,POULTRY,THND_TONNE,1990,524.17
6401,THA,POULTRY,THND_TONNE,1991,699.791
6402,THA,POULTRY,THND_TONNE,1992,849.797
6403,THA,POULTRY,THND_TONNE,1993,878.261
6404,THA,POULTRY,THND_TONNE,1994,814.6
6405,THA,POULTRY,THND_TONNE,1995,812.46
6406,THA,POULTRY,THND_TONNE,1996,857.526
6407,THA,POULTRY,THND_TONNE,1997,840.284
6408,THA,POULTRY,THND_TONNE,1998,900.182
6409,THA,POULTRY,THND_TONNE,1999,798.487
6410,THA,POULTRY,THND_TONNE,2000,747.168
6411,THA,POULTRY,THND_TONNE,2001,752.542
6412,THA,POULTRY,THND_TONNE,2002,685.014
6413,THA,POULTRY,THND_TONNE,2003,722.963
6414,THA,POULTRY,THND_TONNE,2004,588.646
6415,THA,POULTRY,THND_TONNE,2005,760.001
6416,THA,POULTRY,THND_TONNE,2006,677.175
6417,THA,POULTRY,THND_TONNE,2007,760.037
6418,THA,POULTRY,THND_TONNE,2008,630.206
6419,THA,POULTRY,THND_TONNE,2009,636.014
6420,THA,POULTRY,THND_TONNE,2010,631.311
6421,THA,POULTRY,THND_TONNE,2011,626.926
6422,THA,POULTRY,THND_TONNE,2012,748.085
6423,THA,POULTRY,THND_TONNE,2013,979.76
6424,THA,POULTRY,THND_TONNE,2014,1068.013
6425,THA,POULTRY,THND_TONNE,2015,814.929
6426,THA,POULTRY,THND_TONNE,2016,695.088
6427,THA,POULTRY,THND_TONNE,2017,619.814
6428,THA,POULTRY,THND_TONNE,2018,651.583
6429,THA,POULTRY,THND_TONNE,2019,616.257
6430,THA,POULTRY,THND_TONNE,2020,623.3
6431,THA,POULTRY,THND_TONNE,2021,631.161
6432,THA,POULTRY,THND_TONNE,2022,638.916
6433,THA,POULTRY,THND_TONNE,2023,646.435
6434,THA,POULTRY,THND_TONNE,2024,654.028
6435,THA,POULTRY,THND_TONNE,2025,661.531
6436,THA,POULTRY,THND_TONNE,2026,668.822
6437,THA,POULTRY,THND_TONNE,2027,676.159
6438,THA,POULTRY,THND_TONNE,2028,683.508
6439,THA,POULTRY,THND_TONNE,2029,690.793
6440,ZAF,POULTRY,THND_TONNE,1990,556.058
6441,ZAF,POULTRY,THND_TONNE,1991,525.333
6442,ZAF,POULTRY,THND_TONNE,1992,535.321
6443,ZAF,POULTRY,THND_TONNE,1993,546.669
6444,ZAF,POULTRY,THND_TONNE,1994,628.9
6445,ZAF,POULTRY,THND_TONNE,1995,709.422
6446,ZAF,POULTRY,THND_TONNE,1996,710.258
6447,ZAF,POULTRY,THND_TONNE,1997,780.825
6448,ZAF,POULTRY,THND_TONNE,1998,725.003
6449,ZAF,POULTRY,THND_TONNE,1999,800.037
6450,ZAF,POULTRY,THND_TONNE,2000,894.465
6451,ZAF,POULTRY,THND_TONNE,2001,953.234
6452,ZAF,POULTRY,THND_TONNE,2002,1003.441
6453,ZAF,POULTRY,THND_TONNE,2003,1046.535
6454,ZAF,POULTRY,THND_TONNE,2004,1084.411
6455,ZAF,POULTRY,THND_TONNE,2005,1162.906
6456,ZAF,POULTRY,THND_TONNE,2006,1262.309
6457,ZAF,POULTRY,THND_TONNE,2007,1399.705
6458,ZAF,POULTRY,THND_TONNE,2008,1547.519
6459,ZAF,POULTRY,THND_TONNE,2009,1598.91
6460,ZAF,POULTRY,THND_TONNE,2010,1671.001
6461,ZAF,POULTRY,THND_TONNE,2011,1772.399
6462,ZAF,POULTRY,THND_TONNE,2012,1829.434
6463,ZAF,POULTRY,THND_TONNE,2013,2009.806
6464,ZAF,POULTRY,THND_TONNE,2014,2113.786
6465,ZAF,POULTRY,THND_TONNE,2015,2131.448
6466,ZAF,POULTRY,THND_TONNE,2016,2161.028
6467,ZAF,POULTRY,THND_TONNE,2017,2150.789
6468,ZAF,POULTRY,THND_TONNE,2018,2266.658
6469,ZAF,POULTRY,THND_TONNE,2019,2257.916
6470,ZAF,POULTRY,THND_TONNE,2020,2302.104
6471,ZAF,POULTRY,THND_TONNE,2021,2347.153
6472,ZAF,POULTRY,THND_TONNE,2022,2392.063
6473,ZAF,POULTRY,THND_TONNE,2023,2435.989
6474,ZAF,POULTRY,THND_TONNE,2024,2480.069
6475,ZAF,POULTRY,THND_TONNE,2025,2523.189
6476,ZAF,POULTRY,THND_TONNE,2026,2565.847
6477,ZAF,POULTRY,THND_TONNE,2027,2608.237
6478,ZAF,POULTRY,THND_TONNE,2028,2650.418
6479,ZAF,POULTRY,THND_TONNE,2029,2692.175
6480,ISR,SHEEP,THND_TONNE,1990,6.0
6481,ISR,SHEEP,THND_TONNE,1991,6.0
6482,ISR,SHEEP,THND_TONNE,1992,6.0
6483,ISR,SHEEP,THND_TONNE,1993,7.027
6484,ISR,SHEEP,THND_TONNE,1994,7.26
6485,ISR,SHEEP,THND_TONNE,1995,7.705
6486,ISR,SHEEP,THND_TONNE,1996,7.495
6487,ISR,SHEEP,THND_TONNE,1997,6.85
6488,ISR,SHEEP,THND_TONNE,1998,7.6
6489,ISR,SHEEP,THND_TONNE,1999,8.26
6490,ISR,SHEEP,THND_TONNE,2000,8.608
6491,ISR,SHEEP,THND_TONNE,2001,8.492
6492,ISR,SHEEP,THND_TONNE,2002,7.912
6493,ISR,SHEEP,THND_TONNE,2003,8.482
6494,ISR,SHEEP,THND_TONNE,2004,8.567
6495,ISR,SHEEP,THND_TONNE,2005,9.354
6496,ISR,SHEEP,THND_TONNE,2006,10.639
6497,ISR,SHEEP,THND_TONNE,2007,10.883
6498,ISR,SHEEP,THND_TONNE,2008,11.778
6499,ISR,SHEEP,THND_TONNE,2009,12.601
6500,ISR,SHEEP,THND_TONNE,2010,13.644
6501,ISR,SHEEP,THND_TONNE,2011,15.731
6502,ISR,SHEEP,THND_TONNE,2012,15.506
6503,ISR,SHEEP,THND_TONNE,2013,14.492
6504,ISR,SHEEP,THND_TONNE,2014,16.148
6505,ISR,SHEEP,THND_TONNE,2015,14.242
6506,ISR,SHEEP,THND_TONNE,2016,13.422
6507,ISR,SHEEP,THND_TONNE,2017,13.997
6508,ISR,SHEEP,THND_TONNE,2018,14.663
6509,ISR,SHEEP,THND_TONNE,2019,14.8
6510,ISR,SHEEP,THND_TONNE,2020,15.101
6511,ISR,SHEEP,THND_TONNE,2021,15.401
6512,ISR,SHEEP,THND_TONNE,2022,15.702
6513,ISR,SHEEP,THND_TONNE,2023,16.004
6514,ISR,SHEEP,THND_TONNE,2024,16.307
6515,ISR,SHEEP,THND_TONNE,2025,16.614
6516,ISR,SHEEP,THND_TONNE,2026,16.922
6517,ISR,SHEEP,THND_TONNE,2027,17.234
6518,ISR,SHEEP,THND_TONNE,2028,17.549
6519,ISR,SHEEP,THND_TONNE,2029,17.868
6520,EGY,BEEF,THND_TONNE,1990,402.438
6521,EGY,BEEF,THND_TONNE,1991,466.844
6522,EGY,BEEF,THND_TONNE,1992,466.626
6523,EGY,BEEF,THND_TONNE,1993,529.877
6524,EGY,BEEF,THND_TONNE,1994,556.084
6525,EGY,BEEF,THND_TONNE,1995,544.545
6526,EGY,BEEF,THND_TONNE,1996,573.259
6527,EGY,BEEF,THND_TONNE,1997,637.372
6528,EGY,BEEF,THND_TONNE,1998,654.246
6529,EGY,BEEF,THND_TONNE,1999,690.106
6530,EGY,BEEF,THND_TONNE,2000,768.919
6531,EGY,BEEF,THND_TONNE,2001,654.327
